Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_E5_129187004_repeat.mzML
A0A075B6H7;A0A0C4DH55;P01624	P01624;A0A075B6H7;A0A0C4DH55				2.38084e+08
A0A075B6H9	A0A075B6H9				1.9743e+07
A0A075B6I0	A0A075B6I0				2.12934e+07
A0A075B6I1	A0A075B6I1				7.30504e+06
A0A075B6I9	A0A075B6I9				1.33363e+06
A0A075B6J1;A0A0A0MRZ9	A0A075B6J1;A0A0A0MRZ9				1.46674e+06
A0A075B6J9	A0A075B6J9				3.16272e+07
A0A075B6K4	A0A075B6K0;A0A075B6K4				8.76458e+06
A0A075B6K5	A0A075B6K5				7.293e+06
A0A075B6P5;P01615	P01615;A0A075B6P5				1.9409e+08
A0A075B6Q5	A0A075B6Q5				2.45526e+06
A0A075B6R2	A0A075B6R2				1.12791e+07
A0A075B6R9;A0A0C4DH68	A0A075B6R9;A0A0C4DH68				2.1422e+07
A0A075B6S2	A0A075B6S2;A2NJV5				2.29018e+08
A0A075B6S5	A0A075B6S5				1.19643e+06
A0A087WSX0	A0A087WSX0;A0A0G2JS06				4.52709e+06
A0A087WSY6	A0A087WSY6				1.56519e+08
A0A087WW87;P01614	P01614;A0A087WW87				858312
A0A0A0MRZ8;P04433	P04433;A0A0A0MRZ8				2.79733e+08
A0A0A0MS15	A0A0A0MS15				1.75047e+07
A0A0A0MT89	A0A0A0MT89				1.29306e+07
A0A0B4J1U7	A0A0B4J1U7				6.6402e+07
A0A0B4J1V2	A0A0B4J1V2				4.57048e+06
A0A0B4J1X5	P01764;P01768;P01772;P01767;A0A0B4J1X5;A0A0C4DH42;P0DP02;P0DP03				9.87717e+07
A0A0B4J1Y9	A0A0B4J1Y9				1.61963e+08
A0A0C4DH24	A0A0C4DH24				5.79599e+06
A0A0C4DH25	A0A0C4DH25				2.02432e+07
A0A0C4DH29	A0A0C4DH29				87671.1
A0A0C4DH33	A0A0C4DH33				2.37731e+06
A0A0C4DH34	A0A0C4DH34				9.87665e+06
A0A0C4DH35	A0A0C4DH35				2.32247e+06
A0A0C4DH36	A0A0C4DH36				5.73724e+06
A0A0C4DH38	A0A0C4DH38;A0A0J9YXX1				5.12371e+06
A0A0C4DH43	A0A0C4DH43				4.57413e+06
A0A0C4DH67	A0A0C4DH67				5.37245e+07
A0A0G2JS06	A0A0G2JS06				1.73526e+06
A0A0J9YX35	A0A0J9YX35				4.58947e+06
A0A0J9YXX1	A0A0J9YXX1				6.06001e+06
A0A2R8Y619;O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;A0A2R8Y619;Q5QNW6-2				586826
A0M8Q6	P0CG04;P0DOY2;A0M8Q6;P0CF74;B9A064;P0DOX8				2.48527e+08
A1L4H1	A1L4H1				4.73976e+06
A2RU67	A2RU67				570625
A5D6W6	A5D6W6				5.22307e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.2258e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				569685
A6NGN9	A6NGN9				8.21055e+06
A6NJB7;A6NJB7-2	A6NJB7;A6NJB7-2				1.6544e+06
A6NL88	A6NL88				5.15464e+06
A6NLU5	A6NLU5				3.08593e+07
A6NML5	A6NML5				4.34927e+06
A6NMY6;P07355;P07355-2	A6NMY6;P07355;P07355-2				777339
A8MTJ3;P04899;P04899-4;P08754;P09471;P09471-2;P11488;P19087;P38405;P38405-2;P63092;P63092-2;P63092-3;P63092-4;P63096;Q5JWF2;Q5JWF2-2	A8MTJ3;P04899;P08754;P09471;P11488;P19087;P38405;P63092;P63096;Q5JWF2;P63092-2;P04899-4;P63092-3;P63092-4;Q5JWF2-2;P09471-2;P38405-2				437765
A8MTW9	A8MTW9				4.30467e+06
B4DS77;B4DS77-2	B4DS77;B4DS77-2;B4DS77-3				388582
B9A064;P0DOX8	B9A064;P0DOX8				1.78847e+08
C9JVW0	C9JVW0				1.46762e+07
E2RYF7	E2RYF7				3.0545e+06
I3L3R5	I3L3R5				783866
O00115;O00115-2	O00115;O00115-2				4.80494e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				2.78568e+07
O00187;O00187-2	O00187;O00187-2				1.22261e+06
O00244	O00244				912305
O00264	O00264;O00264-2				3.6512e+06
O00292;O00292-2	O00292;O00292-2				811930
O00299	O00299				1.22447e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				2.67725e+06
O00391	O00391;O00391-2				1.92161e+07
O00451	O00451;O00451-2;O00451-3				2.35077e+07
O00461	O00461				1.27378e+07
O00462	O00462				1.08288e+07
O00468-6	O00468-6;O00468-7				1.84611e+07
O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9	O00499;O00499-10;O00499-11;O00499-2;O00499-3;O00499-4;O00499-5;O00499-6;O00499-7;O00499-8;O00499-9				146325
O00533	O00533				1.09766e+07
O00533-2	O00533;O00533-2				2.904e+08
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				1.94271e+06
O00567	O00567				483036
O00584	O00584				2.02422e+07
O00587;O00587-2	O00587;O00587-2				37577
O00754;O00754-2	O00754;O00754-2				3.06598e+06
O14498	O14498				5.95191e+07
O14514	O14514				4.36352e+06
O14522	O14522;O14522-1				1.69589e+06
O14525;O14525-2	O14525;O14525-2;O14525-3				970454
O14559;O14559-10;O14559-11	O14559;O14559-10;O14559-11				1.61704e+06
O14594	O14594				1.62613e+08
O14657	O14657				113610
O14668;O14668-2	O14668;O14668-2				2.53802e+06
O14672	O14672				6.29803e+06
O14733;O14733-2;O14733-3;O14733-4	O14733;O14733-2;O14733-3;O14733-4				2.25291e+07
O14737;O14737-2	O14737;O14737-2				154533
O14745	O14745				402069
O14773	O14773				1.47033e+07
O14786	O14786;O14786-2;O14786-3				1.02227e+07
O14791-2	O14791;O14791-2;O14791-3				1.77979e+07
O14793	O14793				2.90255e+06
O14810	O14810				456894
O14917;O14917-2	O14917;O14917-2				4.21855e+06
O15031	O15031				1.96122e+07
O15041;O15041-2	O15041;O15041-2				437333
O15123;O15123-2;O15123-3	O15123;O15123-2;O15123-3				234311
O15197;O15197-3	O15197;O15197-3				1.2578e+07
O15204;O15204-2	O15204;O15204-2				2.0557e+06
O15230	O15230				2.44851e+06
O15232;O15232-2	O15232;O15232-2				3.07025e+06
O15240	O15240				2.31409e+08
O15335	O15335				4.50077e+06
O15354	O15354				3.11173e+07
O15394	O15394;O15394-2				3.27196e+07
O15400;O15400-2	O15400;O15400-2				1.49583e+06
O15466;O15466-2	O15466;O15466-2				1.82177e+06
O15498;O15498-2	O15498;O15498-2				261398
O43155	O43155				951595
O43157	O43157;O43157-2;O43157-3				5.9433e+06
O43173	O43173				3.57292e+06
O43240	O43240				2.42102e+06
O43278;O43278-2	O43278;O43278-2				2.00255e+06
O43291	O43291				9.12543e+06
O43300	O43300				4.04818e+06
O43405;O43405-2	O43405;O43405-2				2.81698e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-6;O43493-7				4.76478e+07
O43504	O43504				518713
O43505	O43505				5.43669e+08
O43508	O43508				1.42815e+06
O43508-2;O75888;O75888-2;O75888-3;O75888-4;O75888-5	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				1.32299e+06
O43529	O43529				9.92063e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.26397e+07
O43567	O43567				7.2419e+07
O43581-2;O43581-3;O43581-5	O43581-2;O43581-3;O43581-5				1.27935e+06
O43707	O43707;O43707-2;O43707-3				460900
O43736;O43736-2	O43736;O43736-2				308937
O43827	O43827				2.18047e+07
O43852;O43852-3;O43852-5	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				4.52959e+06
O43854;O43854-2	O43854;O43854-2				337863
O43866	O43866				8.87388e+06
O43897;O43897-2	O43897;O43897-2				1.5996e+06
O43909	O43909				919414
O43916	O43916				1.73077e+06
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				2.35415e+07
O60242	O60242				2.25439e+06
O60243	O60243;O60243-2				2.50879e+06
O60245;O60245-2	O60245;O60245-2				4.45938e+06
O60279	O60279				2.53694e+07
O60291;O60291-2;O60291-3;O60291-4	O60291;O60291-2;O60291-3;O60291-4				3.90467e+06
O60330;O60330-2	O60330;Q9Y5G5;Q9Y5G8;Q9Y5G9;O60330-2;Q9Y5G5-2;Q9Y5G8-2;Q9Y5G9-2				899627
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				1.04369e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				8.75885e+06
O60476	O60476				3.33031e+06
O60477	O60477;Q76B58;O60477-3;Q76B58-2				520887
O60512	O60512				2.80079e+06
O60565	O60565				488801
O60568	O60568				2.8345e+06
O60613	O60613				2.01397e+06
O60704	O60704				566418
O60741	O60741				228082
O60883	O60883				1.05202e+08
O60888-3	O60888-3				8.32765e+06
O60909;O60909-2;O60909-3	O60909;O60909-2;O60909-3				2.06044e+06
O60939	O60939				3.6909e+06
O75051;O75051-2	O75051;O75051-2				1.79084e+06
O75063	O75063				2.59809e+06
O75071	O75071				9.21245e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				7.26661e+06
O75078	O75078;O75078-2				5.03096e+06
O75083	O75083;O75083-3				1.40238e+06
O75084;Q14332	O75084;Q14332				570615
O75093	O75093;O94813;O75093-2;O94813-2;O94813-3				4.60536e+06
O75096	O75096				480830
O75144;O75144-2	O75144;O75144-2;O75144-3				2.62175e+07
O75173;O75173-2	O75173;O75173-2				8.03342e+06
O75223	O75223;O75223-3				1.48963e+06
O75326	O75326;O75326-2				2.75781e+07
O75347;O75347-2	O75347;O75347-2				1.6333e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				2.63324e+06
O75363-2	O75363;O75363-2				464467
O75368	O75368				2.47572e+06
O75467;Q6AW86	O75467;Q6AW86				7.2829e+06
O75487;O75487-2	O75487;O75487-2				1.39914e+06
O75493	O75493				8.13424e+06
O75503	O75503				4.06329e+06
O75509	O75509				3.00003e+07
O75629	O75629				1.88563e+06
O75636;O75636-2	O75636;O75636-2				1.29027e+06
O75711	O75711				3.68482e+08
O75752	O75752				8.41132e+06
O75781;O75781-2	O75781;O75781-2				4.43353e+06
O75787;O75787-2	O75787;O75787-2				3.84831e+07
O75828	O75828				2.03426e+06
O75874	O75874				703485
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.1762e+07
O75884;O75884-2	O75884;O75884-2				6.50772e+06
O75973	O75973				879332
O75976	O75976				2.10719e+06
O76061	O76061				3.68637e+06
O76070	O76070				2.70008e+06
O94760	O94760;O94760-2				9.71354e+06
O94766	O94766;Q9NPZ5				2.31448e+06
O94769	O94769;O94769-2				1.17528e+07
O94772;O94772-2	O94772;O94772-2				1.80466e+08
O94779;O94779-2	O94779;O94779-2;O94779-4				297984
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.26355e+07
O94898	O94898				2.17453e+06
O94910;O94910-2	O94910;O94910-2				8.99526e+06
O94919	O94919				6.37133e+07
O94933	O94933				1.1324e+06
O94973;O94973-2	O94973;O94973-2				448150
O94985	O94985				2.59611e+06
O94985-2	O94985;O94985-2				3.17982e+08
O94991	O94991;O94991-2				8.40236e+06
O95084	O95084;O95084-2				2.36956e+06
O95156	O95156				667131
O95157	O95157				1.71148e+06
O95158	O95158				1.34291e+07
O95159	O95159				1.8335e+06
O95185;O95185-2	O95185;O95185-2				2.64253e+06
O95196;O95196-2	O95196;O95196-2				1.04634e+07
O95206;O95206-2	O95206;O95206-2				6.01368e+06
O95297;O95297-2;O95297-3	O95297;O95297-2;O95297-3;O95297-4				787016
O95336	O95336				2.28917e+06
O95390	O95390				2.54076e+06
O95428;O95428-5;O95428-6	O95428;O95428-3;O95428-4;O95428-5;O95428-6				9.96736e+06
O95445	O95445;O95445-2				2.11061e+07
O95450;O95450-2	O95450;O95450-2				2.07506e+06
O95461;O95461-2	O95461;O95461-2				723293
O95467	O95467				2.30057e+06
O95477	O95477				1.9599e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				1.1014e+06
O95497	O95497				1.06262e+06
O95502	O95502				2.43979e+08
O95633;O95633-2	O95633;O95633-2				3.02e+06
O95841	O95841				309941
O95865	O95865				1.23625e+06
O95881	O95881				273877
O95897	O95897				1.16979e+06
O95967	O95967				1.19982e+07
O95970	O95970;O95970-2				1.37993e+06
O95980	O95980				8.3724e+06
O95998	O95998;O95998-4				6.45806e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				1.16998e+07
P00352	P00352				749173
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.68927e+06
P00441	P00441				4.71052e+08
P00450	P00450				1.22922e+08
P00488	P00488				1.25079e+06
P00492	P00492				3.74981e+06
P00505	P00505;P00505-2				1.04612e+07
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				1.69095e+06
P00558	P00558;P00558-2				8.49038e+06
P00568	P00568				966005
P00734	P00734				4.60113e+07
P00736	P00736				7.57654e+07
P00738	P00738;P00738-2				1.81774e+09
P00739	P00739;P00739-2				9.37355e+08
P00740;P00740-2	P00740;P00740-2				1.19461e+07
P00742	P00742				1.36577e+07
P00746	P00746				3.35365e+07
P00747	P00747				1.31614e+08
P00748	P00748				3.00511e+07
P00751	P00751;P00751-2				8.53782e+07
P00813	P00813				285258
P01008	P01008				4.2793e+08
P01009	P01009;P01009-2;P01009-3				3.8759e+09
P01011	P01011				8.17113e+08
P01019	P01019				7.92221e+08
P01023	P01023				4.58822e+08
P01024	P01024				6.53924e+08
P01031	P01031				3.26994e+07
P01033	P01033				5.94276e+07
P01034	P01034				3.01035e+09
P01036;P01037	P01036;P01037				3.26498e+06
P01040	P01040				1.19932e+06
P01042	P01042;P01042-2;P01042-3				1.93756e+08
P01042-2;P01042-3	P01042-2;P01042-3				8.37061e+07
P01127;P01127-2	P01127;P01127-2				4.72663e+07
P01178	P01178				2.68474e+06
P01210	P01210				1.68526e+08
P01213	P01213				9.65316e+06
P01236	P01236				315356
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				875328
P01282;P01282-2	P01282;P01282-2				2.69125e+06
P01303	P01303				1.30493e+07
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				4.42566e+07
P01591	P01591				1.72521e+07
P01593;P01594	P01593;P01594				3.48604e+07
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				3.60955e+07
P01599	P01599;A0A0C4DH72				6.04882e+06
P01601	P01601				340251
P01602	P01602				5.35846e+06
P01619	P01619				4.21512e+08
P01700	P01700				3.31373e+07
P01701	P01701				1.29684e+07
P01703	P01703				2.99058e+06
P01705	P01704;P01705				5.56963e+06
P01706	P01706				1.39478e+06
P01709	P01706;P01709;P0DOX8				4.39737e+06
P01714	P01714				5.69842e+06
P01717	P01717				6.8086e+07
P01721	P01721				3.45131e+06
P01742	P01742				6.14213e+06
P01743	P01743				272369
P01768;P0DP03	P01768;P01772;P0DP02;P0DP03				2.74421e+07
P01780	P01780				5.41507e+07
P01817	P01817				1.07044e+07
P01833	P01833				1.50977e+06
P01834	P01834				3.33226e+07
P01859;P01859-1	P01859;P01859-1				1.40458e+09
P01860;P01860-1	P01860;P01860-1				4.39884e+07
P01861;P01861-1	P01861;P01861-1				8.7724e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				6.99977e+07
P01876;P01876-1	P01876;P01876-1				4.00668e+08
P01903	P01903;P01906				1.18756e+06
P01911	P01911;P04440				2.37852e+06
P02144	P02144				1.58134e+06
P02452	P02452				3.51643e+07
P02461	P02461;P02461-2				8.4018e+06
P02462	P02462				191410
P02511	P02511				1.62487e+06
P02533	P02533;P08727;P08779;P19012;Q04695;P19012-2				9.57167e+06
P02538	P02538;P04259;P13647;P48668				6.53511e+06
P02647	P02647				2.52666e+09
P02649	P02649				5.36558e+09
P02652	P02652				4.1576e+08
P02654	P02654				5.72239e+07
P02655	P02655				8.7364e+06
P02656	P02656				6.67305e+07
P02671	P02671;P02671-2				6.60374e+07
P02675	P02675				1.16698e+08
P02679;P02679-2	P02679;P02679-2				4.63731e+07
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				343212
P02741	P02741				581998
P02743	P02743				8.53675e+06
P02745	P02745				1.83667e+08
P02746	P02746				2.90806e+08
P02747	P02747				2.46708e+08
P02748	P02748				2.67938e+07
P02749	P02749				6.60121e+07
P02750	P02750				5.01422e+07
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				5.13442e+08
P02753	P02753				6.53435e+07
P02760	P02760				7.56659e+07
P02763	P02763				8.72576e+08
P02765	P02765				6.82117e+08
P02766	P02766				5.09141e+09
P02768	P02768				1.80096e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				4.52025e+08
P02786	P02786				3.3766e+06
P02787	P02787				6.47334e+09
P02788;P02788-2	P02788;P02788-2				6.43432e+06
P02790	P02790				2.10438e+09
P02792	P02792				2.57676e+06
P02794	P02794				6.29647e+06
P02810	P02810				1.71049e+06
P03950	P03950				5.74792e+06
P03951;P03951-2	P03951;P03951-2				1.63377e+07
P03952	P03952				2.19573e+07
P04003	P04003				1.73408e+06
P04004	P04004				3.73334e+08
P04040	P04040				1.59174e+06
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				4.36134e+06
P04066	P04066				7.56895e+06
P04070;P04070-2	P04070;P04070-2				3.1306e+06
P04075	P04075;P09972;P04075-2				4.57735e+07
P04080	P04080				3.87693e+06
P04083	P04083				15344.1
P04085;P04085-2	P04085;P04085-2				9.67563e+06
P04114	P04114				5.1409e+07
P04156	P04156				5.09383e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				1.41461e+07
P04180	P04180				2.51373e+07
P04196	P04196				1.04254e+08
P04211	P04211;A0A075B6I9				9.81109e+07
P04216	P04216				5.76472e+08
P04217	P04217;P04217-2				2.4819e+08
P04217-2	P04217-2				2.02078e+06
P04233;P04233-2;P04233-4;P04233-5	P04233;P04233-2;P04233-4;P04233-5				384233
P04264	P04259;P04264				5.89235e+07
P04271	P04271				1.70055e+06
P04275	P04275				4.81447e+06
P04278;P04278-5	P04278;P04278-2;P04278-3;P04278-4;P04278-5				3.81272e+06
P04406	P04406;P04406-2				4.68011e+07
