Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_mag_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G7_79061594.mzML
A0A075B6H7;A0A0C4DH55;P01624	P01624;A0A075B6H7;A0A0C4DH55				1.53025e+08
A0A075B6H9	A0A075B6H9				2.97936e+06
A0A075B6I0	A0A075B6I0				1.06776e+07
A0A075B6I1	A0A075B6I1				1.08761e+06
A0A075B6I9	A0A075B6I9				3.1628e+07
A0A075B6J9	A0A075B6J9				4.58757e+06
A0A075B6K4	P01715;A0A075B6K4				1.67751e+07
A0A075B6K5	A0A075B6K5				1.06601e+07
A0A075B6P5;P01615	P01615;A0A075B6P5				8.41218e+07
A0A075B6Q5	A0A075B6Q5				622737
A0A075B6R2	A0A075B6R2				9.34495e+06
A0A075B6R9;A0A0C4DH68	A0A075B6R9;A0A0C4DH68				1.46169e+07
A0A075B6S2	A0A075B6S2;A2NJV5				2.02236e+08
A0A075B6S5	A0A075B6S5;A0A0C4DH67;A0A0C4DH69				1.2375e+07
A0A087WSX0	A0A087WSX0;A0A0G2JS06				1.91119e+07
A0A087WSY4	A0A087WSY4				8.47927e+06
A0A087WSY6	A0A087WSY6				3.66772e+08
A0A0A0MRZ8;P04433	P04433;A0A0A0MRZ8				1.06319e+08
A0A0A0MS15	A0A0A0MS15				3.92988e+06
A0A0A0MT36;A0A0C4DH26	A0A0A0MT36;A0A0C4DH26				844803
A0A0B4J1U7	A0A0B4J1U7				1.01616e+07
A0A0B4J1V0	A0A0B4J1V0				1.57869e+08
A0A0B4J1X5	P01764;P01768;P01772;P01767;A0A0B4J1X5;A0A0C4DH42;P0DP02;P0DP03				1.23192e+08
A0A0B4J1Y9	A0A0B4J1Y9				2.93195e+06
A0A0C4DH24	A0A0C4DH24				1.12254e+07
A0A0C4DH25	A0A0C4DH25				4.2195e+07
A0A0C4DH33	A0A0C4DH33				3.9679e+08
A0A0C4DH34	A0A0C4DH34				8.20993e+06
A0A0C4DH35	A0A0C4DH35				2.40806e+06
A0A0C4DH36	A0A0C4DH36				2.93057e+06
A0A0C4DH38	A0A0C4DH38;A0A0J9YXX1				1.77204e+07
A0A0C4DH43	P01814;A0A0C4DH43				3.06309e+07
A0A0J9YX35	A0A0J9YX35				7.6348e+06
A0A2R8Y619;O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;A0A2R8Y619;Q5QNW6-2				184160
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				6.18397e+07
A1L4H1	A1L4H1;A1L4H1-2				1.47157e+07
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				2.38728e+06
A6NCE7;Q9GZQ8	Q9GZQ8;Q9H492;A6NCE7;Q9H492-2				833384
A6NGN9	A6NGN9				7.00931e+06
A6NHG4;P30046;P30046-2	P30046;A6NHG4;P30046-2				1.66617e+06
A6NL88	A6NL88				4.4704e+06
A6NLU5	A6NLU5				8.22483e+06
A6NML5	A6NML5				5.0286e+06
A6NNZ2;P04350;P07437;P68371;Q13885;Q3ZCM7;Q9BUF5;Q9BVA1	A6NNZ2;P04350;P07437;P68371;Q13885;Q3ZCM7;Q9BUF5;Q9BVA1				171255
A8MTW9	A8MTW9				2.05617e+06
I3L3R5	I3L3R5				830040
O00115;O00115-2	O00115;O00115-2				4.48304e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				2.70534e+07
O00187;O00187-2	O00187;O00187-2				2.21257e+06
O00264	O00264;O00264-2				3.39295e+06
O00299	O00299				1.0219e+06
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				2.68301e+06
O00391	O00391;O00391-2				5.17903e+07
O00451	O00451;O00451-2;O00451-3				1.64135e+07
O00461	O00461				1.43079e+07
O00462	O00462				7.58269e+06
O00468-6	O00468-6;O00468-7				1.60374e+07
O00533	O00533;O00533-2				1.2782e+08
O00533-2	O00533-2				1.80722e+07
O00584	O00584				1.21248e+07
O00754;O00754-2	O00754;O00754-2				5.06767e+06
O14498	O14498				2.59511e+07
O14514	O14514				1.94228e+06
O14522;O14522-1	O14522;O14522-1				1.69254e+06
O14525;O14525-2;O14525-3	O14525;O14525-2;O14525-3				1.24351e+06
O14594	O14594				1.39463e+08
O14672	O14672				8.1234e+06
O14733;O14733-2;O14733-3;O14733-4	O14733;O14733-2;O14733-3;O14733-4				2.16394e+07
O14773	O14773				6.5249e+06
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				9.63506e+06
O14791-2	O14791;O14791-2				6.76454e+06
O14793	O14793				4.75254e+06
O14917;O14917-2	O14917;O14917-2				3.8343e+06
O14960	O14960				94675.9
O15031	O15031				2.67113e+07
O15197;O15197-3	O15197;O15197-3				2.84474e+06
O15230	O15230				1.63608e+06
O15232;O15232-2	O15232;O15232-2				2.3322e+06
O15240	O15240				1.65887e+08
O15335	O15335				2.83533e+06
O15354	O15354				1.13594e+07
O15389;Q08ET2	O15389;Q08ET2				2.8561e+06
O15394	O15394;O15394-2				1.35411e+08
O15466;O15466-2	O15466;O15466-2				2.10728e+06
O15540;O15540-2	O15540;O15540-2				4.98506e+06
O43155	O43155				675252
O43157	O43157;O43157-2;O43157-3				4.66431e+06
O43173	O43173				3.24284e+06
O43240	O43240				4.42111e+06
O43278;O43278-2	O43278;O43278-2				1.28419e+07
O43291	O43291				8.40327e+06
O43300	O43300				4.4437e+06
O43405;O43405-2	O43405;O43405-2				3.01431e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-4;O43493-7				2.17911e+07
O43505	O43505				5.38139e+08
O43508	O43508				1.63893e+06
O43508-2	O75888;O75888-3;O43508-2;O75888-2;O75888-4;O75888-5				2.1622e+06
O43529	O43529				1.16179e+07
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.20668e+07
O43567	O43567				8.16808e+06
O43827	O43827				5.3279e+06
O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.31827e+06
O43897;O43897-2	O43897;O43897-2				1.3292e+06
O43909	O43909				729054
O43916	O43916				386086
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				8.60426e+06
O60242	O60242				1.74134e+06
O60243	O60243;O60243-2				4.32326e+06
O60245;O60245-2	O60245;O60245-2				2.10678e+06
O60279	O60279				7.85129e+07
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				1.90968e+06
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				9.65668e+06
O60476	O60476				2.97397e+06
O60512	O60512				1.82176e+06
O60568	O60568				2.79476e+06
O60613	O60613				2.08732e+06
O60883	O60883				2.78083e+07
O60888-3	O60888;O60888-2;O60888-3				4.12063e+06
O75063	O75063				3.45275e+06
O75071	O75071				4.0571e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				4.66652e+06
O75078	O75078;O75078-2				9.27927e+06
O75083	O75083;O75083-3				933361
O75084;Q14332	O75084;Q14332				441418
O75144;O75144-2	O75144;O75144-2;O75144-3				3.12637e+07
O75173;O75173-2	O75173;O75173-2				5.60797e+06
O75326	O75326;O75326-2				3.96392e+07
O75347	O75347;O75347-2				1.49081e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				1.3075e+06
O75368	O75368				911438
O75467;Q6AW86	O75467;Q6AW86				7.40244e+06
O75493	O75493				5.77773e+06
O75503	O75503				4.07036e+06
O75509	O75509				2.26957e+07
O75629	O75629				154654
O75711	O75711				2.27261e+08
O75752	O75752				5.97164e+06
O75787;O75787-2	O75787;O75787-2				4.49925e+07
O75828	O75828				1.95387e+06
O75874	O75874				565689
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.00218e+07
O75976	O75976				1.03832e+06
O76061	O76061				3.90908e+06
O94760	O94760				1.11616e+07
O94766	O94766;Q9NPZ5				1.60354e+06
O94769;O94769-2	O94769;O94769-2				1.40438e+07
O94772;O94772-2	O94772;O94772-2				2.48116e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				485401
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				6.59193e+07
O94910;O94910-2	O94910;O94910-2				1.0548e+07
O94919	O94919				4.31348e+07
O94933	O94933				877917
O94985-2	O94985;O94985-2				3.71918e+08
O94991	O94991;O94991-2				1.00956e+07
O95084;O95084-2	O95084;O95084-2				1.48415e+06
O95157	O95157				1.88387e+06
O95158	O95158				1.19975e+07
O95159	O95159				905106
O95185;O95185-2	O95185;O95185-2				261378
O95196;O95196-2	O95196;O95196-2				1.38812e+06
O95206;O95206-2	O95206;O95206-2				3.98007e+06
O95336	O95336				2.25897e+06
O95390	O95390				4.81632e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				7.66463e+06
O95445	O95445;O95445-2				1.462e+07
O95450;O95450-2	O95450;O95450-2				1.92723e+06
O95467	O95467				857530
O95477	O95477				1.87368e+06
O95479;O95479-2	O95479;O95479-2				152811
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				268265
O95497	O95497				1.08232e+06
O95502	O95502				1.10176e+08
O95881	O95881				305303
O95897	O95897				369420
O95967	O95967				1.48412e+07
O95980	O95980				4.89294e+06
O95998	O95998;O95998-4				1.20553e+07
P00338;P00338-3	P00338;P00338-3;P00338-4				9.1886e+06
P00352	P00352				1.01909e+06
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.37718e+06
P00441	P00441				6.24278e+08
P00450	P00450				1.56832e+08
P00488	P00488				1.20649e+06
P00491	P00491				132211
P00492	P00492				2.93729e+06
P00505	P00505;P00505-2				7.9137e+06
P00533;P00533-3;P00533-4	P00533;P00533-3;P00533-4				1.90412e+06
P00558;P00558-2	P00558;P07205;P00558-2				6.00983e+06
P00568	P00568				1.62468e+06
P00734	P00734				5.47937e+07
P00736	P00736				1.56086e+08
P00738	P00738;P00738-2				3.87072e+08
P00739;P00739-2	P00739;P00739-2				5.968e+06
P00740;P00740-2	P00740;P00740-2				3.64482e+06
P00742	P00742				2.82677e+07
P00746	P00746				8.54595e+07
P00747	P00747				9.31035e+07
P00748	P00748				7.22008e+07
P00751	P00751;P00751-2				9.67483e+07
P00915	P00915				9.26425e+06
P00918	P00918				898594
P01008	P01008				4.27617e+08
P01009	P01009;P01009-2;P01009-3				3.17985e+09
P01011	P01011				2.3186e+09
P01019	P01019				3.53726e+08
P01023	P01023;P20742;P20742-2				3.80408e+08
P01024	P01024				1.10311e+09
P01031	P01031				3.88096e+07
P01033	P01033				6.08534e+07
P01034	P01034				2.88174e+09
P01042	P01042;P01042-2;P01042-3				1.09962e+08
P01042-2;P01042-3	P01042-2;P01042-3				1.70757e+08
P01127;P01127-2	P01127;P01127-2				2.63429e+07
P01178	P01178				907742
P01210	P01210				5.41397e+07
P01213	P01213				7.89285e+06
P01236	P01236				542562
P01282;P01282-2	P01282;P01282-2				519321
P01303	P01303				6.94797e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				1.66107e+07
P01591	P01591				1.33475e+07
P01593;P01594	P01593;P01594				6.06733e+06
P01597;P04432	P01597;P01611;P04432;A0A0C4DH72;A0A0C4DH73				2.1822e+07
P01599	P01599;A0A0C4DH72				1.36054e+06
P01601	P01601				1.02137e+06
P01602	P01602				3.66232e+06
P01619	P01619				3.89858e+08
P01700	P01700				3.51116e+07
P01701	P01701				2.00774e+07
P01703	P01703				5.00521e+06
P01706	P01706				2.11615e+06
P01709	P01709				9.28396e+06
P01714	P01714				1.88055e+06
P01717	P01717;P01718				2.79786e+07
P01721	P01721				1.59936e+06
P01742	P01742				3.5972e+07
P01768;P0DP02;P0DP03	P01768;P01772;P0DP02;P0DP03				2.76313e+07
P01780	P01780				9.01953e+07
P01817	P01817				7.98102e+06
P01833	P01833				1.3103e+06
P01834	P01834;P0DOX7				2.48456e+08
P01857;P01857-1;P0DOX5	P01857;P01859;P0DOX5;P01857-1;P01859-1				2.77515e+09
P01859;P01859-1	P01859;P01859-1				2.0496e+09
P01860;P01860-1	P01860;P01860-1				9.23171e+06
P01861;P01861-1	P01861;P01861-1				2.4744e+07
P01871;P01871-1	P01871;P0DOX6;P01871-1				6.44189e+07
P01876;P01876-1	P01876;P01876-1				3.77255e+08
P01889	P01889;P01893;P04439;P13747;P17693;P17693-2;P17693-5;P17693-6;P04439-2				1.78692e+06
P01903;P01906	P01903;P01906				185617
P02042	P02042				7.55947e+06
P02144	P02144				985481
P02452	P02452				3.43535e+07
P02461	P02461;P02461-2				2.78264e+06
P02538	P02538;P04259;P48668				2.59911e+06
P02647	P02647				5.78273e+09
P02649	P02649				5.86975e+09
P02652	P02652				4.96539e+08
P02654	P02654				2.21915e+07
P02655	P02655				1.89206e+07
P02656	P02656				1.00502e+08
P02671	P02671;P02671-2				1.36728e+08
P02675	P02675				3.07439e+08
P02679;P02679-2	P02679;P02679-2				1.10151e+08
P02741	P02741				751665
P02743	P02743				1.11205e+07
P02745	P02745				1.37668e+08
P02746	P02746				2.99175e+08
P02747	P02747				2.25316e+08
P02748	P02748				5.49256e+07
P02749	P02749				8.76478e+07
P02750	P02750				1.40965e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.1563e+08
P02753	P02753				1.84311e+08
P02760	P02760				5.91505e+07
P02763	P02763				1.30528e+09
P02765	P02765				5.9793e+08
P02766	P02766				6.44197e+09
P02768	P02768				3.13405e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.06799e+09
P02786	P02786				566152
P02787	P02787				4.19885e+09
P02788;P02788-2	P02788;P02788-2				2.22405e+07
P02790	P02790				1.367e+09
P02792	P02792				4.13583e+06
P02794	P02794				6.98279e+06
P02810	P02810				478241
P03950	P03950				2.91792e+06
P03951;P03951-2	P03951;P03951-2				5.57159e+06
P03952	P03952				1.46995e+07
P04003	P04003				3.87804e+06
P04004	P04004				2.73026e+08
P04040	P04040				1.67988e+06
P04062;P04062-2;P04062-3;P04062-4;P04062-5	P04062;P04062-2;P04062-3;P04062-4;P04062-5				2.1497e+06
P04066	P04066				2.1434e+06
P04070;P04070-2	P04070;P04070-2				3.16448e+06
P04075	P04075;P04075-2				2.59877e+07
P04080	P04080				3.75051e+06
P04085;P04085-2	P04085;P04085-2				1.89531e+07
P04114	P04114				1.07301e+07
P04156	P04156				3.93771e+08
P04179	P04179;P04179-2;P04179-3;P04179-4				7.9719e+06
P04180	P04180				3.13223e+07
P04196	P04196				1.20819e+08
P04216	P04216				4.01346e+08
P04217	P04217;P04217-2				2.49116e+08
P04217-2	P04217-2				2.62854e+06
P04264	P04264				9.06352e+06
P04271	P04271				1.61962e+06
P04275	P04275				7.38637e+06
P04278	P04278;P04278-5				4.52251e+06
P04406	P04406;P04406-2				2.08376e+07
P04439;P04439-2	P04439;P04439-2				2.73553e+06
P04746	P04746;P0DTE7;P0DTE8;P0DUB6;P19961;P19961-2				2.23724e+06
P04792	P04792				893400
P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q71UI9-2;Q71UI9-5;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q9BTM1-2	P04908;P0C0S5;P0C0S8;P16104;P20671;Q16777;Q6FI13;Q71UI9;Q7L7L0;Q8IUE6;Q93077;Q96KK5;Q96QV6;Q99878;Q9BTM1;Q71UI9-2;Q71UI9-5;Q9BTM1-2				381916
P05023;P05023-2;P05023-3;P05023-4	P05023;P13637;P20648;P50993;P05023-2;P05023-3;P05023-4;P13637-2;P13637-3				530087
P05060	P05060				4.03762e+08
P05067;P05067-11;P05067-4;P05067-6;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.10462e+09
P05090	P05090				3.55484e+09
P05107	P05107				395097
P05109	P05109				330298
P05154	P05154				1.64681e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				5.16007e+08
P05156	P05156				2.07635e+07
P05160	P05160				3.30724e+06
P05362	P05362				1.54566e+06
P05408;P05408-2	P05408;P05408-2				1.67147e+08
P05413	P05413				9.04833e+06
P05452	P05452				8.4138e+07
P05543	P05543				4.38134e+07
P05546	P05546				1.10288e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.29324e+06
P05937	P05937;P05937-2				4.44743e+06
P05997	P05997				1.71768e+06
P06276	P06276				6.39436e+06
P06307	P06307				1.29545e+07
P06312	P06312				5.26768e+07
P06331	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				4.4142e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.02636e+09
P06396-2	P06396-2				7.68012e+06
P06681	P06681;P06681-3				3.17085e+07
P06702	P06702				620458
P06703	P06703				4.38414e+06
P06727	P06727				3.95138e+08
P06733	P06733;P06733-2				1.24205e+07
P06744;P06744-2	P06744;P06744-2				2.71201e+06
P06865	P06865				6.56732e+06
P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.36437e+06
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.19668e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				2.36754e+07
P07225	P07225				1.06753e+08
P07237	P07237				2.02558e+06
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				550010
P07333	P07333;P07333-2				6.78011e+07
P07339	P07339				1.42002e+08
P07357	P07357				1.39151e+07
P07358	P07358				2.02448e+07
P07360	P07360				1.18647e+07
P07492	P07492;P07492-2;P07492-3				1.80849e+06
P07585	P07585				2.09067e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.03594e+07
P07686	P07686				5.14732e+06
P07711	P07711;P07711-3				1.64382e+07
P07737	P07737				4.46181e+06
P07858	P07858				3.75168e+07
P07900;P07900-2	P07900;P08238;P07900-2				575157
