Protein.Group	Protein.Ids	Protein.Names	Genes	First.Protein.Description	/fs/pool/pool-mann-projects/Johannes/Jakob_AD_CSF_data/Berlin_cohort_Sweden_speclib_OBO/All_Raw/20190228_QX1_PhGe_SA_EASY12-10_Deigendesch_G6_168744541.mzML
A0A075B6H7;A0A0C4DH55;P01624	P01624;A0A075B6H7;A0A0C4DH55				8.54296e+08
A0A075B6H9	A0A075B6H9				6.9801e+07
A0A075B6I1	A0A075B6I1				1.12485e+07
A0A075B6J1	A0A075B6J1				6.68858e+06
A0A075B6J9	A0A075B6J9				2.41799e+06
A0A075B6K2	A0A075B6K2				1.16872e+06
A0A075B6K4	A0A075B6K4				3.23775e+06
A0A075B6K5	A0A075B6K5				6.09389e+07
A0A075B6P5;P01615	P01615;A0A075B6P5				3.4737e+08
A0A075B6R2	A0A075B6R2				1.73135e+07
A0A075B6R9;A0A0C4DH68	A0A075B6R9;A0A0C4DH68				2.81272e+07
A0A075B6S2	A0A075B6S2;A2NJV5				3.39725e+08
A0A075B6S5	A0A075B6S5;A0A0C4DH67;A0A0C4DH69				3.98599e+07
A0A087WSX0	A0A087WSX0;A0A0G2JS06				4.01369e+06
A0A087WSY6	A0A087WSY6				4.83963e+08
A0A087WW87;P01614	P01614;A0A087WW87				2.62013e+06
A0A0A0MRZ8;P04433	P04433;A0A0A0MRZ8				2.67708e+08
A0A0A0MS15	A0A0A0MS15				5.4898e+07
A0A0A0MT36	A0A0A0MT36;A0A0C4DH26				3.12952e+06
A0A0A0MT89	A0A0A0MT89				2.1313e+06
A0A0B4J1U7	A0A0B4J1U7				1.70818e+07
A0A0B4J1V0	A0A0B4J1V0				2.13084e+08
A0A0B4J1V2	A0A0B4J1V2				8.5017e+06
A0A0B4J1X5	P01764;P01768;P01772;P01767;A0A0B4J1X5;A0A0C4DH42;P0DP02;P0DP03				1.4736e+08
A0A0B4J1Y8	A0A0B4J1Y8				1.07683e+07
A0A0B4J1Y9	A0A0B4J1Y9				2.35902e+06
A0A0C4DH24	A0A0C4DH24				6.23782e+06
A0A0C4DH25	A0A0C4DH25				3.28884e+07
A0A0C4DH29	A0A0C4DH29				114570
A0A0C4DH31	A0A0C4DH31				2.01668e+06
A0A0C4DH33	A0A0C4DH33				1.8052e+06
A0A0C4DH34	A0A0C4DH34				1.16101e+07
A0A0C4DH35	A0A0C4DH35				3.31165e+06
A0A0C4DH36	A0A0C4DH36				5.8519e+06
A0A0C4DH38	A0A0C4DH38				9.30416e+08
A0A0C4DH41;P01824;P01825;P06331;P0DP06;P0DP08	P01824;P01825;P06331;A0A0C4DH41;P0DP06;P0DP08				6.57905e+07
A0A0C4DH43	A0A0C4DH43				9.84029e+06
A0A0C4DH67	A0A0C4DH67				2.08258e+06
A0A0C4DH72	P01599;A0A0C4DH72				2.20742e+07
A0A0J9YX35	A0A0J9YX35				6.7284e+06
A0A0J9YXX1	A0A0J9YXX1				3.81478e+07
A0A2R8Y619;O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q5QNW6-2;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880	O60814;P06899;P23527;P33778;P57053;P58876;P62807;Q16778;Q5QNW6;Q8N257;Q93079;Q96A08;Q99877;Q99879;Q99880;A0A2R8Y619;Q5QNW6-2				564558
A0M8Q6	P0CG04;P0DOY2;P0DOY3;A0M8Q6;P0CF74;B9A064;P0DOX8				1.11747e+08
A1L4H1	A1L4H1				4.14598e+06
A2RU67	A2RU67				432237
A5D6W6	A5D6W6				1.84778e+06
A6BM72;A6BM72-2;A6BM72-4	A6BM72;A6BM72-2;A6BM72-4				1.4725e+06
A6NCE7;Q9GZQ8	Q9GZQ8;A6NCE7				660562
A6NGN9	A6NGN9				7.34679e+06
A6NL88	A6NL88				5.69846e+06
A6NLU5	A6NLU5				1.60753e+07
A8MTW9	A8MTW9				3.54011e+06
C9JVW0	C9JVW0				1.36976e+07
I3L3R5	I3L3R5				336179
O00115;O00115-2	O00115;O00115-2				7.38452e+06
O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6	O00142;O00142-2;O00142-3;O00142-4;O00142-5;O00142-6				4.54495e+07
O00187;O00187-2	O00187;O00187-2				2.94058e+06
O00264	O00264;O15173;O15173-2				2.37196e+08
O00299	O00299				926600
O00339;O00339-2;O00339-3	O00339;O00339-2;O00339-3				3.33427e+06
O00391	O00391;O00391-2				4.55504e+07
O00451	O00451;O00451-2;O00451-3				1.41629e+07
O00461	O00461				5.73211e+06
O00462	O00462				7.85619e+06
O00468-6	O00468-6;O00468-7				1.57027e+07
O00469;O00469-2;O00469-3	O00469;O00469-2;O00469-3				396662
O00533	O00533;O00533-2				2.13968e+08
O00533-2	O00533-2				1.09015e+07
O00560;O00560-2;O00560-3	O00560;O00560-2;O00560-3				1.32061e+06
O00584	O00584				1.82105e+07
O00754;O00754-2	O00754;O00754-2				2.44711e+06
O14498	O14498				4.02509e+07
O14514	O14514				2.55851e+06
O14522;O14522-1	O14522;O14522-1				2.94852e+06
O14594	O14594				1.41976e+08
O14657	O14657				154587
O14668;O14668-2	O14668;O14668-2				1.53813e+06
O14672	O14672				2.96424e+06
O14737;O14737-2	O14737;O14737-2				121221
O14745	O14745				252725
O14773	O14773				1.73312e+07
O14786;O14786-2;O14786-3	O14786;O14786-2;O14786-3				1.1392e+07
O14791-2	O14791;O14791-2;O14791-3				1.46674e+07
O14793	O14793				1.46201e+06
O14917;O14917-2	O14917;O14917-2				6.41126e+06
O14960	O14960				638422
O15031	O15031				1.21134e+07
O15041;O15041-2	O15041;O15041-2				682219
O15197;O15197-3	O15197;O15197-3				8.65176e+06
O15204;O15204-2	O15204;O15204-2				1.82894e+06
O15230	O15230				1.93382e+07
O15232;O15232-2	O15232;O15232-2				3.18269e+06
O15240	O15240				1.55294e+08
O15335	O15335				3.44225e+06
O15354	O15354				1.2203e+07
O15394	O15394;O15394-2				2.36182e+07
O15466;O15466-2	O15466;O15466-2				1.89953e+06
O15540;O15540-2	O15540;O15540-2				2.5965e+06
O43155	O43155				787979
O43157	O43157;O43157-2;O43157-3				6.41072e+06
O43173	O43173				3.63368e+06
O43240	O43240				1.87047e+06
O43278;O43278-2	O43278;O43278-2				2.75988e+06
O43286	O43286				1.48941e+06
O43291	O43291				6.33537e+06
O43300	O43300				3.7961e+06
O43405;O43405-2	O43405;O43405-2				2.7322e+07
O43493;O43493-3;O43493-5;O43493-7	O43493;O43493-3;O43493-5;O43493-7				5.57751e+07
O43505	O43505				4.3191e+08
O43508-2	O75888;O43508-2;O75888-2;O75888-4;O75888-5				3.14464e+06
O43529	O43529				7.92841e+06
O43556;O43556-3;O43556-4	O43556;O43556-3;O43556-4				1.1313e+07
O43567	O43567				6.70438e+06
O43736;O43736-2	O43736;O43736-2				119815
O43827	O43827				7.89347e+06
O43852;O43852-2;O43852-3;O43852-4;O43852-5;O43852-9	O43852;O43852-10;O43852-11;O43852-12;O43852-13;O43852-14;O43852-2;O43852-3;O43852-4;O43852-5;O43852-6;O43852-7;O43852-8;O43852-9				1.11796e+06
O43854;O43854-2	O43854;O43854-2				509098
O43866	O43866				9.99167e+06
O43897;O43897-2	O43897;O43897-2				858182
O43909	O43909				755025
O43916	O43916				1.24608e+08
O60241;O60241-2;O60241-3;O60241-4	O60241;O60241-2;O60241-3;O60241-4				1.03808e+07
O60242	O60242				2.74779e+06
O60243	O60243				3.74869e+06
O60245;O60245-2	O60245;O60245-2				1.87789e+06
O60279	O60279				9.18035e+06
O60294	O60294				1.26169e+06
O60449;O60449-2;O60449-3	O60449;O60449-2;O60449-3				541914
O60462;O60462-2;O60462-3;O60462-4;O60462-5	O60462;O60462-2;O60462-3;O60462-4;O60462-5;O60462-6				6.43036e+06
O60476	O60476				2.9755e+06
O60512	O60512				2.64672e+06
O60565	O60565				705674
O60568	O60568				3.32392e+06
O60613	O60613				2.02329e+06
O60883	O60883				8.49313e+07
O60888-3	O60888;O60888-2;O60888-3				4.1458e+07
O75051;O75051-2	O75051;O75051-2				791208
O75063	O75063				3.34719e+06
O75071	O75071				6.57692e+06
O75077;O75077-2;O75077-3	O75077;O75077-2;O75077-3				3.53194e+06
O75078	O75078;O75078-2				5.13745e+06
O75083	O75083;O75083-3				2.45742e+06
O75093;O75093-2	O75093;O94813;O75093-2;O94813-2;O94813-3				4.40556e+07
O75144;O75144-2	O75144;O75144-2;O75144-3				3.80597e+07
O75173;O75173-2	O75173;O75173-2				2.32939e+07
O75326	O75326;O75326-2				4.23178e+07
O75339	O75339				1.61703e+06
O75340;O75340-2	O75340;O75340-2				1.12064e+06
O75354;O75354-2;O75354-3	O75354;O75354-2;O75354-3				996486
O75368	O75368				2.60605e+06
O75487;O75487-2	O75487;O75487-2				2.2633e+06
O75493	O75493				1.50429e+07
O75503	O75503				5.08138e+06
O75509	O75509				1.77976e+07
O75594	O75594				504277
O75629	O75629				1.1963e+06
O75636;O75636-2	O75636;O75636-2				2.20746e+06
O75711	O75711				1.68138e+08
O75752	O75752				1.12942e+07
O75781;O75781-2	O75781;O75781-2				2.45017e+06
O75787;O75787-2	O75787;O75787-2				3.08694e+07
O75828	O75828				2.96784e+06
O75830;P30740;P30740-2;P50452;P50452-2;P50453	P30740;P50452;P50453;O75830;P30740-2;P50452-2				472157
O75874	O75874				685931
O75882;O75882-2;O75882-3	O75882;O75882-2;O75882-3				1.657e+07
O75884	O75884;O75884-2				2.39327e+06
O75973	O75973				837746
O75976	O75976				2.2742e+06
O76061	O76061				3.52152e+06
O76070	O76070				2.00161e+06
O94760	O94760;O94760-2				1.02746e+07
O94766	O94766;O94766-2				7.63524e+06
O94769	O94769;O94769-2				1.9183e+07
O94772;O94772-2	O94772;O94772-2				9.20832e+07
O94779;O94779-2;O94779-4	O94779;O94779-2;O94779-4				544833
O94856-11	O94856;O94856-10;O94856-11;O94856-12;O94856-13;O94856-3;O94856-4;O94856-5;O94856-6;O94856-7;O94856-8;O94856-9				3.01775e+07
O94856-12;O94856-4;O94856-9	O94856-12;O94856-4;O94856-9				3.50392e+06
O94910;O94910-2	O94910;O94910-2				3.80742e+06
O94919	O94919				5.86132e+07
O94933	O94933				1.01483e+06
O94985	O94985				1.76232e+06
O94985-2	O94985;O94985-2				1.89623e+08
O94991	O94991;O94991-2				4.2987e+06
O95084;O95084-2	O95084;O95084-2				2.26066e+06
O95157	O95157				900177
O95158	O95158				1.18026e+07
O95185;O95185-2	O95185;O95185-2				3.96029e+06
O95196;O95196-2	O95196;O95196-2				9.05444e+06
O95206;O95206-2	O95206;O95206-2				6.40926e+06
O95297;O95297-2;O95297-3;O95297-4	O95297;O95297-2;O95297-3;O95297-4				1.09e+06
O95336	O95336				7.57822e+06
O95390	O95390				1.91657e+06
O95428;O95428-5;O95428-6	O95428;O95428-2;O95428-4;O95428-5;O95428-6				8.86843e+06
O95445	O95445;O95445-2				1.18188e+07
O95450;O95450-2	O95450;O95450-2				1.3072e+06
O95467	O95467				4.69305e+06
O95477	O95477				2.73889e+06
O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7	O95490;O95490-2;O95490-3;O95490-4;O95490-5;O95490-6;O95490-7				131928
O95497	O95497				3.28044e+06
O95502	O95502				1.07618e+08
O95633;O95633-2	O95633;O95633-2				3.59975e+06
O95841	O95841				392325
O95865	O95865				1.6715e+06
O95881	O95881				360087
O95967	O95967				1.66565e+07
O95970;O95970-3	O95970;O95970-3				247865
O95980	O95980				8.47015e+06
P00338;P00338-3	P00338;P00338-3;P00338-4				6.86293e+06
P00352	P00352				894086
P00390;P00390-2;P00390-3;P00390-4;P00390-5	P00390;P00390-2;P00390-3;P00390-4;P00390-5				2.23596e+06
P00441	P00441				4.97081e+08
P00450	P00450				3.31381e+08
P00488	P00488				1.40043e+06
P00492	P00492				2.6375e+06
P00505	P00505;P00505-2				6.19782e+06
P00533;P00533-3;P00533-4	P00533;P00533-2;P00533-3;P00533-4				2.21735e+06
P00558	P00558;P07205;P00558-2				6.81194e+06
P00734	P00734				1.54893e+08
P00736	P00736				8.4414e+07
P00738	P00738;P00738-2				1.87432e+09
P00739	P00739;P00739-2				9.58642e+08
P00740;P00740-2	P00740;P00740-2				5.83413e+06
P00742	P00742				2.82072e+07
P00746	P00746				1.33852e+08
P00747	P00747				1.99853e+08
P00748	P00748				7.10388e+07
P00751	P00751;P00751-2				3.03354e+08
P00915	P00915				341361
P01008	P01008				1.03396e+09
P01009	P01009;P01009-2;P01009-3				5.70451e+09
P01011	P01011				1.4151e+09
P01019	P01019				6.88145e+08
P01023	P01023				3.66417e+08
P01024	P01024				1.9106e+09
P01031	P01031				5.81039e+07
P01033	P01033				6.44463e+07
P01034	P01034				2.22958e+09
P01042	P01042;P01042-2;P01042-3				2.44991e+08
P01042-2;P01042-3	P01042-2;P01042-3				2.43026e+08
P01127;P01127-2	P01127;P01127-2				3.35719e+07
P01210	P01210				9.2917e+07
P01213	P01213				1.08136e+07
P01236	P01236				803334
P01258;P01258-2;P06881	P01258;P06881;P10092;P01258-2				946881
P01303	P01303				7.48291e+06
P01344;P01344-2;P01344-3	P01344;P01344-2;P01344-3				2.39794e+07
P01591	P01591				2.5214e+07
P01593;P01594	P01593;P01594				1.72258e+07
P01602	P01602				4.06856e+06
P01619	P01619				5.58573e+08
P01700	P01700				8.24716e+07
P01701	P01701				4.63846e+07
P01705	P01705				4.61006e+06
P01706	P01706				3.23224e+06
P01709	P01706;P01709;P0DOX8				2.26718e+07
P01714	P01714				5.78636e+06
P01717	P01717;P01718				6.75946e+07
P01721	P01721				4.86417e+06
P01742	P01742				1.96557e+07
P01768;P0DP02;P0DP03	P01768;P0DP02;P0DP03				4.41914e+06
P01772	P01768;P01772;P0DP02;P0DP03				4.48996e+07
P01780	P01780				1.48227e+08
P01814	P01814				3.59429e+06
P01817	P01817				8.85878e+06
P01833	P01833				1.15092e+06
P01834	P01834				9.66616e+08
P01859;P01859-1	P01859;P01859-1				1.50007e+09
P01860;P01860-1	P01860;P01860-1				6.35418e+07
P01861;P01861-1	P01861;P01861-1				4.89205e+08
P01871;P01871-1	P01871;P0DOX6;P01871-1				4.4985e+07
P01876;P01876-1	P01876;P01876-1				2.94656e+08
P01889	P01889;P13747				1.38054e+07
P01893	P01893;P04439;P10321;P10321-2;P04439-2				1.49796e+06
P01903;P01906	P01903;P01906				180323
P01911;P04440	P01911;P04440				2.73137e+06
P02144	P02144				2.96074e+06
P02452	P02452				5.024e+07
P02461	P02461;P02461-2				1.38031e+07
P02511	P02511				949039
P02647	P02647				7.1184e+09
P02649	P02649				2.87702e+09
P02652	P02652				7.28212e+08
P02654	P02654				1.03561e+08
P02655	P02655				1.85916e+07
P02656	P02656				3.99333e+07
P02671	P02671;P02671-2				6.92064e+08
P02675	P02675				6.34734e+08
P02679;P02679-2	P02679;P02679-2				2.59401e+08
P02686;P02686-3;P02686-4;P02686-5;P02686-6	P02686;P02686-3;P02686-4;P02686-5;P02686-6				657931
P02741	P02741;P02741-2				1.15121e+07
P02743	P02743				2.25009e+07
P02745	P02745				2.56348e+08
P02746	P02746				3.49982e+08
P02747	P02747				1.04976e+08
P02748	P02748				6.60715e+07
P02749	P02749				1.20911e+08
P02750	P02750				3.52419e+08
P02751;P02751-1	P02751;P02751-1;P02751-10;P02751-11;P02751-12;P02751-13;P02751-14;P02751-16;P02751-17;P02751-2;P02751-3;P02751-4;P02751-5;P02751-6;P02751-7;P02751-8;P02751-9				3.62188e+08
P02753	P02753				2.01304e+08
P02760	P02760				1.37106e+08
P02763	P02763				3.62358e+09
P02765	P02765				1.16055e+09
P02766	P02766				4.10137e+09
P02768	P02768				2.62548e+10
P02774;P02774-3	P02774;P02774-2;P02774-3				1.17753e+09
P02786	P02786				2.68171e+06
P02787	P02787				1.2533e+10
P02788;P02788-2	P02788;P02788-2				1.04317e+07
P02790	P02790				3.26596e+09
P02792	P02792				7.6854e+06
P02794	P02794				1.22641e+07
P03950	P03950				5.95619e+06
P03951;P03951-2	P03951;P03951-2				5.63745e+06
P03952	P03952				2.29818e+07
P04003	P04003				5.19567e+06
P04004	P04004				6.41199e+08
P04040	P04040				244235
P04062;P04062-2;P04062-4;P04062-5	P04062;P04062-2;P04062-4;P04062-5				3.62008e+06
P04066	P04066				1.83661e+07
P04070;P04070-2	P04070;P04070-2				1.0304e+07
P04075;P04075-2	P04075;P04075-2				4.25017e+07
P04080	P04080				4.61514e+06
P04083	P04083				14227.7
P04085;P04085-2	P04085;P04085-2				4.49029e+06
P04114	P04114				1.29328e+08
P04156	P04156				4.99384e+08
P04179;P04179-4	P04179;P04179-2;P04179-3;P04179-4				1.18438e+07
P04180	P04180				3.87431e+07
P04196	P04196				1.79952e+08
P04211	P04211;A0A075B6I9				7.91942e+07
P04216	P04216				3.84383e+08
P04217	P04217;P04217-2				3.76661e+08
P04217-2	P04217-2				3.10037e+06
P04259;P48668	O95678;P02538;P04259;P05787;P08729;P12035;P13647;P19013;P35908;P48668;Q01546;Q14CN4;Q3SY84;Q5XKE5;Q7RTS7;Q7Z794;Q86Y46;Q9NSB2;P05787-2;Q14CN4-2;Q14CN4-3;Q86Y46-2				1.03977e+06
P04264	O95678;P02538;P04259;P04264;P05787;P12035;P13647;P35908;P48668;Q01546;Q7Z794;P05787-2				2.1523e+06
P04271	P04271				3.45394e+06
P04275	P04275				6.00533e+06
P04278	P04278;P04278-5				7.25929e+06
P04406	P04406;P04406-2				3.0042e+07
P04430	P04430				1.31526e+06
P04439;P04439-2	P04439;P04439-2				2.18376e+06
P04792	P04792				1.35197e+06
P05023;P05023-2;P05023-4	P05023;P05023-2;P05023-4				706839
P05026;P05026-2	P05026;P05026-2				714010
P05060	P05060				2.70398e+08
P05067;P05067-11;P05067-8	P05067;P05067-4;P05067-10;P05067-11;P05067-3;P05067-5;P05067-6;P05067-7;P05067-8;P05067-9				1.32654e+09
P05090	P05090				4.75657e+09
P05107	P05107				404216
P05109	P05109				406523
P05121	P05121				259473
P05154	P05154				2.01993e+07
P05155;P05155-3	P05155;P05155-2;P05155-3				1.29314e+09
P05156	P05156				3.41968e+07
P05160	P05160				1.64833e+06
P05362	P05362				2.20391e+06
P05408;P05408-2	P05408;P05408-2				2.32187e+08
P05413	P05413				6.78411e+07
P05451	P05451;P48304				984456
P05452	P05452				9.42346e+07
P05543	P05543				2.75107e+07
P05546	P05546				1.52571e+08
P05556;P05556-2;P05556-3;P05556-4;P05556-5	P05556;P05556-2;P05556-5;P05556-3;P05556-4				1.30042e+06
P05937	P05937;P05937-2				1.02903e+07
P06276	P06276				1.13599e+07
P06280	P06280				1.17027e+06
P06307	P06307				6.35816e+07
P06310	P06310				1.77142e+08
P06312	P06312				4.28054e+07
P06396	P06396;P06396-2;P06396-3;P06396-4				1.02202e+09
P06396-2	P06396-2				1.01489e+07
P06681	P06681;P06681-2;P06681-3				4.12824e+07
P06702	P06702				1.49109e+06
P06703	P06703				4.97024e+06
P06727	P06727				5.69228e+08
P06733	P06733;P06733-2				1.2279e+07
P06744;P06744-2	P06744;P06744-2				2.93928e+06
P06748;P06748-2;P06748-3	P06748;P06748-2;P06748-3				9.33736e+06
P06865	P06865				2.08738e+07
P07093-2;P07093-3	P07093;P07093-2;P07093-3				2.56791e+07
P07108;P07108-2;P07108-3;P07108-4;P07108-5	P07108;P07108-2;P07108-3;P07108-4;P07108-5;P07108-6				1.78022e+07
P07195	P00338;P07195;P07864;Q6ZMR3;P00338-3;P00338-2;P00338-4;P00338-5				3.17889e+07
P07225	P07225				6.36205e+07
P07237	P07237				1.08367e+07
P07307;P07307-2;P07307-3	P07307;P07307-3;P07307-2				850493
P07311	P07311;P07311-2				2.4504e+06
P07333	P07333;P07333-2				5.29327e+07
P07339	P07339				1.31474e+08
P07357	P07357				5.13782e+07
P07358	P07358				3.65734e+07
P07360	P07360				2.41671e+07
P07492	P07492;P07492-2;P07492-3				733638
P07585	P07585				3.22882e+07
P07602;P07602-2;P07602-3	P07602;P07602-2;P07602-3				4.31743e+07
